"iso3c","year","source","generation"
"PRT",2002,"oil",11668
"PRT",2002,"otherrenewable",358
"PRT",2002,"solar",2
"PRT",2002,"wind",362
"PRT",2003,"bioenergy",1115
"PRT",2003,"coal",14527
"PRT",2003,"gas",7740
"PRT",2003,"hydro",16054
"PRT",2003,"oil",6551
"PRT",2003,"otherrenewable",366
"PRT",2003,"solar",3
"PRT",2003,"wind",496
"PRT",2004,"bioenergy",1279
"PRT",2004,"coal",14858
"PRT",2004,"gas",11689
"PRT",2004,"hydro",10147
"PRT",2004,"oil",5966
"PRT",2004,"otherrenewable",347.23
"PRT",2004,"solar",3
"PRT",2004,"wind",816.33
"PRT",2005,"bioenergy",1386
"PRT",2005,"coal",15226
"PRT",2005,"gas",13606
"PRT",2005,"hydro",5117.66
"PRT",2005,"oil",9096
"PRT",2005,"otherrenewable",366.91
"PRT",2005,"solar",3
"PRT",2005,"wind",1773.26
"PRT",2006,"bioenergy",1412
"PRT",2006,"coal",14958
"PRT",2006,"gas",12343
"PRT",2006,"hydro",11467.18
"PRT",2006,"oil",5553
"PRT",2006,"otherrenewable",378.22
"PRT",2006,"solar",4.8
"PRT",2006,"wind",2925.47
"PRT",2007,"bioenergy",1588
"PRT",2007,"coal",12398
"PRT",2007,"gas",13124
"PRT",2007,"hydro",10448.97
"PRT",2007,"oil",5156
"PRT",2007,"otherrenewable",476.99
"PRT",2007,"solar",24
"PRT",2007,"wind",4036.71
"PRT",2008,"bioenergy",1572
"PRT",2008,"coal",11196
"PRT",2008,"gas",15199
"PRT",2008,"hydro",7298.05
"PRT",2008,"oil",4438
"PRT",2008,"otherrenewable",472.65
"PRT",2008,"solar",40.53
"PRT",2008,"wind",5757.38
"PRT",2009,"bioenergy",1796
"PRT",2009,"coal",12896
"PRT",2009,"gas",14712
"PRT",2009,"hydro",9009.27
"PRT",2009,"oil",3583
"PRT",2009,"otherrenewable",473.94
"PRT",2009,"solar",160
"PRT",2009,"wind",7576.96
"PRT",2010,"bioenergy",2326
"PRT",2010,"coal",7100
"PRT",2010,"gas",14900
"PRT",2010,"hydro",16546.9
"PRT",2010,"oil",3338
"PRT",2010,"otherrenewable",486.1
"PRT",2010,"solar",211.33
"PRT",2010,"wind",9181.57
"PRT",2011,"bioenergy",2628
"PRT",2011,"coal",9848
"PRT",2011,"gas",14916
"PRT",2011,"hydro",12114.21
"PRT",2011,"oil",3009
"PRT",2011,"otherrenewable",506.42
"PRT",2011,"solar",279.93
"PRT",2011,"wind",9161.61
"PRT",2012,"bioenergy",2705
"PRT",2012,"coal",13087
"PRT",2012,"gas",10670
"PRT",2012,"hydro",6660.72
"PRT",2012,"oil",2449
"PRT",2012,"otherrenewable",391.46
"PRT",2012,"solar",392.65
"PRT",2012,"wind",10259.78
"PRT",2013,"bioenergy",2765
"PRT",2013,"coal",11838
"PRT",2013,"gas",7228
"PRT",2013,"hydro",14868.42
"PRT",2013,"oil",1997
"PRT",2013,"otherrenewable",482.58
"PRT",2013,"solar",479.14
"PRT",2013,"wind",12014.6
"PRT",2014,"bioenergy",2808
"PRT",2014,"coal",11952
"PRT",2014,"gas",6834
"PRT",2014,"hydro",16411.91
"PRT",2014,"oil",1613
"PRT",2014,"otherrenewable",445.41
"PRT",2014,"solar",627.32
"PRT",2014,"wind",12111.4
"PRT",2015,"bioenergy",2812
"PRT",2015,"coal",14727
"PRT",2015,"gas",10562
"PRT",2015,"hydro",9799.51
"PRT",2015,"oil",1620
"PRT",2015,"otherrenewable",495.6
"PRT",2015,"solar",796.15
"PRT",2015,"wind",11607.64
"PRT",2016,"bioenergy",2766
"PRT",2016,"coal",12630
"PRT",2016,"gas",12582
"PRT",2016,"hydro",16909.32
"PRT",2016,"oil",1620
"PRT",2016,"otherrenewable",476.63
"PRT",2016,"solar",870.6
"PRT",2016,"wind",12474.1
"PRT",2017,"bioenergy",2860.01
"PRT",2017,"coal",14666
"PRT",2017,"gas",18894.58
"PRT",2017,"hydro",7631.52
"PRT",2017,"oil",1563.26
"PRT",2017,"otherrenewable",576.95
"PRT",2017,"solar",992.94
"PRT",2017,"wind",12247.85
"PRT",2018,"bioenergy",2828.98
"PRT",2018,"coal",12006.36
"PRT",2018,"gas",15611.62
"PRT",2018,"hydro",13628.26
"PRT",2018,"oil",1381.13
"PRT",2018,"otherrenewable",557.26
"PRT",2018,"solar",1022.93
"PRT",2018,"wind",12616.58
"PRT",2019,"bioenergy",3013.86
"PRT",2019,"coal",5532.69
"PRT",2019,"gas",17263.45
"PRT",2019,"hydro",10242.51
"PRT",2019,"oil",1527.72
"PRT",2019,"otherrenewable",564.73
"PRT",2019,"solar",1359.28
"PRT",2019,"wind",13666.95
"PRT",2020,"bioenergy",3465.64
"PRT",2020,"coal",2363.09
"PRT",2020,"gas",17599.16
"PRT",2020,"hydro",13632.55
"PRT",2020,"oil",1466.42
"PRT",2020,"otherrenewable",537.28
"PRT",2020,"solar",1732.63
"PRT",2020,"wind",12298.66
"PRY",2000,"hydro",53481.4
"PRY",2000,"oil",0.82
"PRY",2001,"bioenergy",0.56
"PRY",2001,"hydro",45308
"PRY",2001,"oil",0.48
"PRY",2002,"bioenergy",1.12
"PRY",2002,"hydro",48202.7
"PRY",2002,"oil",0.51
"PRY",2003,"bioenergy",1.12
"PRY",2003,"hydro",51761.11
"PRY",2003,"oil",0.42
"PRY",2004,"bioenergy",1.12
"PRY",2004,"hydro",51979.03
"PRY",2004,"oil",0.5
"PRY",2005,"bioenergy",1.48
"PRY",2005,"hydro",51157.01
"PRY",2005,"oil",0.65
"PRY",2006,"bioenergy",1.84
"PRY",2006,"hydro",53773.34
"PRY",2006,"oil",0.76
"PRY",2007,"bioenergy",1.84
"PRY",2007,"hydro",53714.24
"PRY",2007,"oil",0.63
"PRY",2008,"bioenergy",1.84
"PRY",2008,"hydro",55455.09
"PRY",2008,"oil",0.65
"PRY",2008,"solar",0
"PRY",2009,"bioenergy",1.84
"PRY",2009,"hydro",54938.95
"PRY",2009,"oil",0.74
"PRY",2009,"solar",0
"PRY",2010,"bioenergy",1.84
"PRY",2010,"hydro",54064.77
"PRY",2010,"oil",0.82
"PRY",2010,"solar",0
"PRY",2011,"bioenergy",1.84
"PRY",2011,"hydro",57624.09
"PRY",2011,"oil",0.9
"PRY",2011,"solar",0.01
"PRY",2012,"bioenergy",1.84
"PRY",2012,"hydro",60231.54
"PRY",2012,"oil",3.07
"PRY",2012,"solar",0.04
"PRY",2013,"bioenergy",128.09
"PRY",2013,"hydro",60377.84
"PRY",2013,"oil",3.18
"PRY",2013,"solar",0.07
"PRY",2014,"bioenergy",138.96
"PRY",2014,"hydro",55276.43
"PRY",2014,"oil",5.93
"PRY",2014,"solar",0.07
"PRY",2015,"bioenergy",146.2
"PRY",2015,"hydro",55742.79
"PRY",2015,"oil",1.37
"PRY",2015,"solar",0.07
"PRY",2016,"bioenergy",169.54
"PRY",2016,"hydro",63770.15
"PRY",2016,"oil",1.25
"PRY",2016,"solar",0.07
"PRY",2017,"bioenergy",140.5
"PRY",2017,"hydro",59683.82
"PRY",2017,"oil",1.51
"PRY",2017,"solar",0.07
"PRY",2018,"bioenergy",133.12
"PRY",2018,"hydro",59210.94
"PRY",2018,"oil",1.55
"PRY",2018,"solar",0.07
"PRY",2019,"bioenergy",136.19
"PRY",2019,"hydro",49445.48
"PRY",2019,"oil",2.04
"PRY",2019,"solar",0.07
"PRY",2020,"bioenergy",136.19
"PRY",2020,"hydro",46371.04
"PRY",2020,"oil",1.68
"PRY",2020,"solar",0.07
"PSE",2000,"oil",44.33
"PSE",2001,"oil",35.53
"PSE",2002,"oil",149.29
"PSE",2003,"oil",342.38
"PSE",2004,"oil",395.51
"PSE",2005,"oil",500.54
"PSE",2006,"oil",354.3
"PSE",2007,"oil",417.07
"PSE",2008,"oil",426.6
"PSE",2009,"oil",500.6
"PSE",2010,"oil",473.3
"PSE",2011,"oil",569.3
"PSE",2012,"oil",461.11
"PSE",2012,"solar",1
"PSE",2013,"oil",534.1
"PSE",2013,"solar",2
"PSE",2014,"oil",336.59
"PSE",2014,"solar",3
"PSE",2015,"oil",505.37
"PSE",2015,"solar",9.25
"PSE",2016,"oil",494.57
"PSE",2016,"solar",42.5
"PSE",2017,"bioenergy",0.63
"PSE",2017,"oil",500.85
"PSE",2017,"solar",45
"PSE",2018,"bioenergy",0.28
"PSE",2018,"oil",360.43
"PSE",2018,"solar",60
"PSE",2019,"bioenergy",0.28
"PSE",2019,"oil",691.28
"PSE",2019,"solar",123.34
"PSE",2020,"bioenergy",0.28
"PSE",2020,"oil",661.56
"PSE",2020,"solar",178.44
"PYF",2000,"hydro",147.58
"PYF",2000,"oil",387.79
"PYF",2000,"solar",0.7
"PYF",2000,"wind",0.07
"PYF",2001,"hydro",154.24
"PYF",2001,"oil",411.72
"PYF",2001,"solar",0.89
"PYF",2001,"wind",0.07
"PYF",2002,"hydro",119.4
"PYF",2002,"oil",470.15
"PYF",2002,"solar",1.06
"PYF",2002,"wind",0.07
"PYF",2003,"hydro",123.55
"PYF",2003,"oil",492.3
"PYF",2003,"solar",1.31
"PYF",2003,"wind",0.07
"PYF",2004,"hydro",155.58
"PYF",2004,"oil",489.41
"PYF",2004,"solar",1.6
"PYF",2004,"wind",0.1
"PYF",2005,"hydro",147.1
"PYF",2005,"oil",511.57
"PYF",2005,"solar",1.96
"PYF",2005,"wind",0.07
"PYF",2006,"hydro",159.83
"PYF",2006,"oil",504.77
"PYF",2006,"solar",2.33
"PYF",2006,"wind",0.1
"PYF",2007,"hydro",174.28
"PYF",2007,"oil",517.44
"PYF",2007,"solar",2.69
"PYF",2007,"wind",0.14
"PYF",2008,"hydro",157.66
"PYF",2008,"oil",530.93
"PYF",2008,"solar",3.13
"PYF",2008,"wind",0.34
"PYF",2009,"hydro",154.53
"PYF",2009,"oil",553.33
"PYF",2009,"solar",3.41
"PYF",2009,"wind",0.28
"PYF",2010,"hydro",211
"PYF",2010,"oil",491
"PYF",2010,"solar",4.4
"PYF",2010,"wind",0.27
"PYF",2011,"hydro",175
"PYF",2011,"oil",488
"PYF",2011,"solar",9.7
"PYF",2011,"wind",0.11
"PYF",2012,"hydro",160
"PYF",2012,"oil",503
"PYF",2012,"solar",14
"PYF",2012,"wind",0.09
"PYF",2013,"hydro",152
"PYF",2013,"oil",492
"PYF",2013,"solar",18
"PYF",2013,"wind",0.09
"PYF",2014,"hydro",166.95
"PYF",2014,"oil",473
"PYF",2014,"solar",27.3
"PYF",2014,"wind",0.08
"PYF",2015,"hydro",167.01
"PYF",2015,"oil",470
"PYF",2015,"solar",31.9
"PYF",2015,"wind",0.08
"PYF",2016,"hydro",184
"PYF",2016,"oil",471
"PYF",2016,"solar",32.9
"PYF",2016,"wind",0.08
"PYF",2017,"hydro",176.39
"PYF",2017,"oil",474
"PYF",2017,"solar",35.6
"PYF",2017,"wind",0.08
"PYF",2018,"hydro",164.94
"PYF",2018,"oil",488
"PYF",2018,"solar",37.4
"PYF",2018,"wind",0.08
"PYF",2019,"hydro",160.34
"PYF",2019,"oil",493.4
"PYF",2019,"solar",40
"PYF",2019,"wind",0.08
"PYF",2020,"hydro",161.24
"PYF",2020,"oil",464.41
"PYF",2020,"solar",41.6
"PYF",2020,"wind",0.08
"QAT",2000,"gas",9134
"QAT",2001,"gas",9951
"QAT",2002,"gas",10940
"QAT",2003,"gas",12012
"QAT",2004,"gas",13233
"QAT",2005,"gas",14396
"QAT",2006,"gas",17080
"QAT",2007,"gas",19462
"QAT",2008,"gas",21616
"QAT",2009,"gas",24158
"QAT",2010,"gas",28144
"QAT",2011,"bioenergy",2.01
"QAT",2011,"gas",30730
"QAT",2011,"otherrenewable",7.53
"QAT",2011,"solar",1.09
"QAT",2012,"bioenergy",2.01
"QAT",2012,"gas",34788
"QAT",2012,"otherrenewable",7.53
"QAT",2012,"solar",1.09
"QAT",2013,"bioenergy",16.1
"QAT",2013,"gas",34668
"QAT",2013,"otherrenewable",60.38
"QAT",2013,"solar",3.75
"QAT",2014,"bioenergy",21.44
"QAT",2014,"gas",38693
"QAT",2014,"otherrenewable",80.38
"QAT",2014,"solar",6.51
"QAT",2015,"bioenergy",25.12
"QAT",2015,"gas",41499.3
"QAT",2015,"otherrenewable",94.21
"QAT",2015,"solar",6.51
"QAT",2016,"bioenergy",25.85
"QAT",2016,"gas",42307
"QAT",2016,"otherrenewable",96.93
"QAT",2016,"solar",8.36
"QAT",2017,"bioenergy",27.15
"QAT",2017,"gas",45555
"QAT",2017,"otherrenewable",101.8
"QAT",2017,"solar",8.36
"QAT",2018,"bioenergy",28.32
"QAT",2018,"gas",47913
"QAT",2018,"otherrenewable",106.2
"QAT",2018,"solar",8.36
"QAT",2019,"bioenergy",24.75
"QAT",2019,"gas",49873
"QAT",2019,"otherrenewable",92.82
"QAT",2019,"solar",8.36
"QAT",2020,"bioenergy",28.29
"QAT",2020,"gas",49259
"QAT",2020,"otherrenewable",106.1
"QAT",2020,"solar",8.36
"ROU",2000,"coal",18926
"ROU",2000,"gas",9001
"ROU",2000,"hydro",14778
"ROU",2000,"nuclear",5456
"ROU",2000,"oil",3399
"ROU",2001,"coal",19694
"ROU",2001,"gas",8073
"ROU",2001,"hydro",14923
"ROU",2001,"nuclear",5446
"ROU",2001,"oil",5405
"ROU",2002,"bioenergy",3
"ROU",2002,"coal",20312
"ROU",2002,"gas",8966
"ROU",2002,"hydro",16046
"ROU",2002,"nuclear",5513
"ROU",2002,"oil",3578
"ROU",2003,"bioenergy",3
"ROU",2003,"coal",23344
"ROU",2003,"gas",9696
"ROU",2003,"hydro",13259
"ROU",2003,"nuclear",4906
"ROU",2003,"oil",3633
"ROU",2004,"bioenergy",4
"ROU",2004,"coal",21773
"ROU",2004,"gas",10462
"ROU",2004,"hydro",16513.05
"ROU",2004,"nuclear",5548
"ROU",2004,"oil",2199
"ROU",2005,"bioenergy",6
"ROU",2005,"coal",22138
"ROU",2005,"gas",9612
"ROU",2005,"hydro",20206.85
"ROU",2005,"nuclear",5555
"ROU",2005,"oil",1895
"ROU",2005,"wind",0.23
"ROU",2006,"bioenergy",4
"ROU",2006,"coal",25268
"ROU",2006,"gas",11831
"ROU",2006,"hydro",18355.34
"ROU",2006,"nuclear",5632
"ROU",2006,"oil",1606
"ROU",2006,"wind",0.56
"ROU",2007,"bioenergy",35
"ROU",2007,"coal",25305
"ROU",2007,"gas",11559
"ROU",2007,"hydro",15965.96
"ROU",2007,"nuclear",7709
"ROU",2007,"oil",1096
"ROU",2007,"wind",2.52
"ROU",2008,"bioenergy",24
"ROU",2008,"coal",25882
"ROU",2008,"gas",9924
"ROU",2008,"hydro",17195.75
"ROU",2008,"nuclear",11226
"ROU",2008,"oil",700
"ROU",2008,"solar",0.01
"ROU",2008,"wind",4.98
"ROU",2009,"bioenergy",10
"ROU",2009,"coal",21773
"ROU",2009,"gas",7632
"ROU",2009,"hydro",15806.52
"ROU",2009,"nuclear",11752
"ROU",2009,"oil",1031
"ROU",2009,"solar",0.03
"ROU",2009,"wind",9.07
"ROU",2010,"bioenergy",111
"ROU",2010,"coal",20742
"ROU",2010,"gas",7262
"ROU",2010,"hydro",20242.98
"ROU",2010,"nuclear",11623
"ROU",2010,"oil",692
"ROU",2010,"solar",0.04
"ROU",2010,"wind",306.35
"ROU",2011,"bioenergy",198
"ROU",2011,"coal",24803
"ROU",2011,"gas",8365
"ROU",2011,"hydro",14945.66
"ROU",2011,"nuclear",11747
"ROU",2011,"oil",769
"ROU",2011,"solar",1.43
"ROU",2011,"wind",1387.2
"ROU",2012,"bioenergy",212
"ROU",2012,"coal",22912
"ROU",2012,"gas",8719
"ROU",2012,"hydro",12337.29
"ROU",2012,"nuclear",11466
"ROU",2012,"oil",751
"ROU",2012,"solar",8
"ROU",2012,"wind",2639.88
"ROU",2013,"bioenergy",252
"ROU",2013,"coal",16954
"ROU",2013,"gas",9255
"ROU",2013,"hydro",15307.22
"ROU",2013,"nuclear",11618
"ROU",2013,"oil",561
"ROU",2013,"solar",420.16
"ROU",2013,"wind",4520.21
"ROU",2014,"bioenergy",505
"ROU",2014,"coal",17808
"ROU",2014,"gas",8104
"ROU",2014,"hydro",19279.06
"ROU",2014,"nuclear",11676
"ROU",2014,"oil",486
"ROU",2014,"otherrenewable",0.14
"ROU",2014,"solar",1615.99
"ROU",2014,"wind",6200.91
"ROU",2015,"bioenergy",524
"ROU",2015,"coal",18220
"ROU",2015,"gas",9386
"ROU",2015,"hydro",17006.56
"ROU",2015,"nuclear",11640
"ROU",2015,"oil",474
"ROU",2015,"otherrenewable",0.1
"ROU",2015,"solar",1982
"ROU",2015,"wind",7062.93
"ROU",2016,"bioenergy",531
"ROU",2016,"coal",15981
"ROU",2016,"gas",9655
"ROU",2016,"hydro",18536.21
"ROU",2016,"nuclear",11286
"ROU",2016,"oil",704
"ROU",2016,"otherrenewable",0.1
"ROU",2016,"solar",1819.74
"ROU",2016,"wind",6590
"ROU",2017,"bioenergy",525.16
"ROU",2017,"coal",16857.4
"ROU",2017,"gas",10656.14
"ROU",2017,"hydro",14853.25
"ROU",2017,"nuclear",11508.87
"ROU",2017,"oil",632.82
"ROU",2017,"solar",1855.67
"ROU",2017,"wind",7406.7
"ROU",2018,"bioenergy",437.13
"ROU",2018,"coal",15751.6
"ROU",2018,"gas",10520.97
"ROU",2018,"hydro",18097.31
"ROU",2018,"nuclear",11377.44
"ROU",2018,"oil",598.78
"ROU",2018,"solar",1771.03
"ROU",2018,"wind",6322.22
"ROU",2019,"bioenergy",504.15
"ROU",2019,"coal",13729.9
"ROU",2019,"gas",8954.1
"ROU",2019,"hydro",16005.7
"ROU",2019,"nuclear",11280.17
"ROU",2019,"oil",598.36
"ROU",2019,"solar",1777.62
"ROU",2019,"wind",6772.81
"ROU",2020,"bioenergy",546.54
"ROU",2020,"coal",9481.74
"ROU",2020,"gas",9459.6
"ROU",2020,"hydro",15701.38
"ROU",2020,"nuclear",11466.4
"ROU",2020,"oil",600.4
"ROU",2020,"solar",1733.38
"ROU",2020,"wind",6945.46
"RUS",2000,"bioenergy",22
"RUS",2000,"coal",169745
"RUS",2000,"gas",370372
"RUS",2000,"hydro",166173.91
"RUS",2000,"nuclear",130715
"RUS",2000,"oil",88218.35
"RUS",2000,"otherrenewable",58.08
"RUS",2000,"wind",2
"RUS",2001,"bioenergy",23
"RUS",2001,"coal",162621
"RUS",2001,"gas",376744
"RUS",2001,"hydro",176696.22
"RUS",2001,"nuclear",136935
"RUS",2001,"oil",84286.93
"RUS",2001,"otherrenewable",91.08
"RUS",2001,"wind",3
"RUS",2002,"bioenergy",17
"RUS",2002,"coal",164297
"RUS",2002,"gas",384744
"RUS",2002,"hydro",165020.45
"RUS",2002,"nuclear",141629
"RUS",2002,"oil",84223.06
"RUS",2002,"otherrenewable",156.08
"RUS",2002,"wind",6
"RUS",2003,"bioenergy",42
"RUS",2003,"coal",165518
"RUS",2003,"gas",406758
"RUS",2003,"hydro",158592.5
"RUS",2003,"nuclear",150342
"RUS",2003,"oil",77345.06
"RUS",2003,"otherrenewable",324.08
"RUS",2003,"wind",9
"RUS",2004,"bioenergy",42
"RUS",2004,"coal",153777
"RUS",2004,"gas",422437
"RUS",2004,"hydro",178652.87
"RUS",2004,"nuclear",144707
"RUS",2004,"oil",73758.36
"RUS",2004,"otherrenewable",403.08
"RUS",2004,"wind",7
"RUS",2005,"bioenergy",41
"RUS",2005,"coal",159289
"RUS",2005,"gas",439312
"RUS",2005,"hydro",175697.25
"RUS",2005,"nuclear",149446
"RUS",2005,"oil",72925.62
"RUS",2005,"otherrenewable",410.08
"RUS",2005,"wind",7
"RUS",2006,"bioenergy",44
"RUS",2006,"coal",169729
"RUS",2006,"gas",457749
"RUS",2006,"hydro",176596
"RUS",2006,"nuclear",156436
"RUS",2006,"oil",80930.98
"RUS",2006,"otherrenewable",463.08
"RUS",2006,"wind",5
"RUS",2007,"bioenergy",14
"RUS",2007,"coal",162362
"RUS",2007,"gas",486713
"RUS",2007,"hydro",180303.88
"RUS",2007,"nuclear",160039
"RUS",2007,"oil",71018.06
"RUS",2007,"otherrenewable",485.35
"RUS",2007,"wind",7
"RUS",2008,"bioenergy",24
"RUS",2008,"coal",189978
"RUS",2008,"gas",494716
"RUS",2008,"hydro",168169.54
"RUS",2008,"nuclear",163085
"RUS",2008,"oil",73853.48
"RUS",2008,"otherrenewable",465.35
"RUS",2008,"wind",5
"RUS",2009,"bioenergy",33
"RUS",2009,"coal",157225
"RUS",2009,"gas",469034
"RUS",2009,"hydro",177587.05
"RUS",2009,"nuclear",163584
"RUS",2009,"oil",73670.06
"RUS",2009,"otherrenewable",464.35
"RUS",2009,"wind",4
"RUS",2010,"bioenergy",36
"RUS",2010,"coal",158850
"RUS",2010,"gas",520529
"RUS",2010,"hydro",169865.85
"RUS",2010,"nuclear",170415
"RUS",2010,"oil",68353.77
"RUS",2010,"otherrenewable",505.35
"RUS",2010,"solar",0.1
"RUS",2010,"wind",4
"RUS",2011,"bioenergy",35
"RUS",2011,"coal",157228
"RUS",2011,"gas",519202
"RUS",2011,"hydro",169077.06
"RUS",2011,"nuclear",172941
"RUS",2011,"oil",86283.77
"RUS",2011,"otherrenewable",522.35
"RUS",2011,"solar",0.2
"RUS",2011,"wind",5
"RUS",2012,"bioenergy",45
"RUS",2012,"coal",164897
"RUS",2012,"gas",525377
"RUS",2012,"hydro",168118.01
"RUS",2012,"nuclear",177534
"RUS",2012,"oil",87290.74
"RUS",2012,"otherrenewable",477.35
"RUS",2012,"solar",0.9
"RUS",2012,"wind",5
"RUS",2013,"bioenergy",37
"RUS",2013,"coal",157390
"RUS",2013,"gas",529974
"RUS",2013,"hydro",183842.06
"RUS",2013,"nuclear",172508
"RUS",2013,"oil",71531.33
"RUS",2013,"otherrenewable",444.35
"RUS",2013,"solar",1
"RUS",2013,"wind",5
"RUS",2014,"bioenergy",32
"RUS",2014,"coal",153646
"RUS",2014,"gas",533493
"RUS",2014,"hydro",178420.74
"RUS",2014,"nuclear",180757
"RUS",2014,"oil",90329.87
"RUS",2014,"otherrenewable",455.35
"RUS",2014,"solar",7.13
"RUS",2014,"wind",5
"RUS",2015,"bioenergy",32.18
"RUS",2015,"coal",153548
"RUS",2015,"gas",529749
"RUS",2015,"hydro",171167.8
"RUS",2015,"nuclear",195470
"RUS",2015,"oil",88356.25
"RUS",2015,"otherrenewable",456.89
"RUS",2015,"solar",62.35
"RUS",2015,"wind",6
"RUS",2016,"bioenergy",32
"RUS",2016,"coal",164926
"RUS",2016,"gas",521788
"RUS",2016,"hydro",187822.11
"RUS",2016,"nuclear",196614
"RUS",2016,"oil",89356.04
"RUS",2016,"otherrenewable",446.27
"RUS",2016,"solar",79.26
"RUS",2016,"wind",6
"RUS",2017,"bioenergy",84.18
"RUS",2017,"coal",168345.41
"RUS",2017,"gas",518659.79
"RUS",2017,"hydro",188343.16
"RUS",2017,"nuclear",203143.08
"RUS",2017,"oil",87638.28
"RUS",2017,"otherrenewable",435.3
"RUS",2017,"solar",196.3
"RUS",2017,"wind",6
"RUS",2018,"bioenergy",72.52
"RUS",2018,"coal",171160.58
"RUS",2018,"gas",454046.29
"RUS",2018,"hydro",194241.18
"RUS",2018,"nuclear",204569.14
"RUS",2018,"oil",90032.18
"RUS",2018,"otherrenewable",426.69
"RUS",2018,"solar",467.71
"RUS",2018,"wind",76.92
"RUS",2019,"bioenergy",109
"RUS",2019,"coal",179437.98
"RUS",2019,"gas",438412.47
"RUS",2019,"hydro",197708.81
"RUS",2019,"nuclear",208984.18
"RUS",2019,"oil",95139.46
"RUS",2019,"otherrenewable",433.03
"RUS",2019,"solar",1116.49
"RUS",2019,"wind",151.02
"RUS",2020,"bioenergy",393
"RUS",2020,"coal",161812.56
"RUS",2020,"gas",403134.91
"RUS",2020,"hydro",215303.05
"RUS",2020,"nuclear",215954.41
"RUS",2020,"oil",89997.86
"RUS",2020,"otherrenewable",421.78
"RUS",2020,"solar",1249.14
"RUS",2020,"wind",1400.99
"RWA",2000,"bioenergy",0.8
"RWA",2000,"hydro",105
"RWA",2001,"bioenergy",0.8
"RWA",2001,"hydro",89.27
"RWA",2002,"bioenergy",0.9
"RWA",2002,"hydro",98.21
"RWA",2003,"bioenergy",1
"RWA",2003,"hydro",117.6
"RWA",2004,"bioenergy",1.2
"RWA",2004,"hydro",84.28
"RWA",2005,"bioenergy",1.17
"RWA",2005,"hydro",99.24
"RWA",2005,"oil",130.27
"RWA",2006,"bioenergy",1.16
"RWA",2006,"hydro",127.05
"RWA",2006,"oil",50.12
"RWA",2007,"bioenergy",1.94
"RWA",2007,"hydro",122.25
"RWA",2007,"oil",122.95
"RWA",2007,"solar",0.12
"RWA",2008,"bioenergy",1.26
"RWA",2008,"hydro",156.58
"RWA",2008,"oil",122.06
"RWA",2008,"solar",0.32
"RWA",2009,"bioenergy",2.01
"RWA",2009,"gas",3.31
"RWA",2009,"hydro",160.82
"RWA",2009,"oil",145.75
"RWA",2009,"solar",0.37
"RWA",2010,"bioenergy",2.31
"RWA",2010,"gas",8.97
"RWA",2010,"hydro",189.97
"RWA",2010,"oil",159.86
"RWA",2010,"solar",0.33
"RWA",2011,"bioenergy",1.92
"RWA",2011,"gas",6.11
"RWA",2011,"hydro",221.92
"RWA",2011,"oil",189.76
"RWA",2011,"solar",0.39
"RWA",2012,"bioenergy",1.94
"RWA",2012,"gas",8.83
"RWA",2012,"hydro",269.79
"RWA",2012,"oil",202.4
"RWA",2012,"solar",0.63
"RWA",2013,"bioenergy",1.97
"RWA",2013,"gas",9.94
"RWA",2013,"hydro",240.52
"RWA",2013,"oil",254.95
"RWA",2013,"solar",1.17
"RWA",2014,"bioenergy",2
"RWA",2014,"gas",15.62
"RWA",2014,"hydro",291.23
"RWA",2014,"oil",250.64
"RWA",2014,"solar",6.87
"RWA",2015,"bioenergy",2.04
"RWA",2015,"gas",23.35
"RWA",2015,"hydro",324.71
"RWA",2015,"oil",202.42
"RWA",2015,"solar",21.21
"RWA",2016,"bioenergy",1.88
"RWA",2016,"gas",197.32
"RWA",2016,"hydro",327.55
"RWA",2016,"oil",155.6
"RWA",2016,"solar",29.64
"RWA",2017,"bioenergy",2.16
"RWA",2017,"gas",197.39
"RWA",2017,"hydro",305.26
"RWA",2017,"oil",149.02
"RWA",2017,"solar",37.39
"RWA",2018,"bioenergy",2.33
"RWA",2018,"gas",204.46
"RWA",2018,"hydro",332.96
"RWA",2018,"oil",166.07
"RWA",2018,"solar",54.12
"RWA",2019,"bioenergy",2.33
"RWA",2019,"gas",213.67
"RWA",2019,"hydro",397.04
"RWA",2019,"oil",163.8
"RWA",2019,"solar",55.78
"RWA",2020,"bioenergy",2.33
"RWA",2020,"gas",210.48
"RWA",2020,"hydro",518.78
"RWA",2020,"oil",128.96
"RWA",2020,"solar",56.31
"SAU",2000,"oil",126191
"SAU",2000,"solar",0.61
"SAU",2001,"oil",133673
"SAU",2001,"solar",0.61
"SAU",2002,"oil",141736
"SAU",2002,"solar",0.61
"SAU",2003,"oil",153000
"SAU",2003,"solar",0.61
"SAU",2004,"oil",159875
"SAU",2004,"solar",0.61
"SAU",2005,"oil",176125
"SAU",2005,"solar",0.61
"SAU",2006,"oil",181434
"SAU",2006,"solar",0.61
"SAU",2007,"oil",190535
"SAU",2007,"solar",0.61
"SAU",2008,"oil",204200
"SAU",2008,"solar",0.61
"SAU",2009,"oil",217306
"SAU",2009,"solar",0.61
"SAU",2010,"gas",81334.7
"SAU",2010,"oil",158732.3
"SAU",2010,"solar",4.09
"SAU",2011,"gas",92403.63
"SAU",2011,"oil",157673.85
"SAU",2011,"solar",5.39
"SAU",2012,"gas",124972.61
"SAU",2012,"oil",146706.97
"SAU",2012,"solar",25.64
"SAU",2013,"gas",133489.01
